label, instruction count (core 0), privileged instruction count (core 0), cache stats ...
label, instruction count (core 0), privileged instruction count (core 0), cache stats ...
11, 836915140, 780830323, I$, 2480344824, 0, 853124732, 0, 2849093, 0, 0, 0.003340, D$, 1128510772, 771982770, 175646291, 114670738, 2699405, 3469623, 4603071, 0.021249, I$, 2758346912, 0, 837641894, 0, 21, 0, 0, 0.000000, D$, 1588863194, 743462687, 323810481, 147916550, 95, 125, 22, 0.000000, I$, 2760823222, 0, 837367675, 0, 16, 0, 0, 0.000000, D$, 1593600196, 734130296, 325098922, 146602237, 93, 4, 0, 0.000000, L2$, 577182400, 294597952, 9018475, 4603093, 4324614, 91577, 3461418, 0.324206,
10, 836915142, 780830323, I$, 2480344836, 0, 853124735, 0, 2849093, 0, 0, 0.003340, D$, 1128510776, 771982770, 175646292, 114670738, 2699405, 3469623, 4603071, 0.021249, I$, 2758346912, 0, 837641894, 0, 21, 0, 0, 0.000000, D$, 1588863194, 743462687, 323810481, 147916550, 95, 125, 22, 0.000000, I$, 2760823222, 0, 837367675, 0, 16, 0, 0, 0.000000, D$, 1593600196, 734130296, 325098922, 146602237, 93, 4, 0, 0.000000, L2$, 577182400, 294597952, 9018475, 4603093, 4324614, 91577, 3461418, 0.324206,
10, 837176672, 780855318, I$, 2481153948, 0, 853386561, 0, 2849855, 0, 0, 0.003339, D$, 1129064930, 772188961, 175727681, 114704893, 2701011, 3470043, 4603671, 0.021248, I$, 2759208886, 0, 837903648, 0, 21, 0, 0, 0.000000, D$, 1589359726, 743694979, 323911677, 147962768, 95, 125, 22, 0.000000, I$, 2761685962, 0, 837629344, 0, 16, 0, 0, 0.000000, D$, 1594098200, 734359700, 325200517, 146648048, 93, 4, 0, 0.000000, L2$, 577360832, 294636352, 9021263, 4603693, 4325953, 91594, 3461878, 0.324225,
10, 837176674, 780855318, I$, 2481153960, 0, 853386564, 0, 2849855, 0, 0, 0.003339, D$, 1129064934, 772188961, 175727682, 114704893, 2701011, 3470043, 4603671, 0.021248, I$, 2759208886, 0, 837903648, 0, 21, 0, 0, 0.000000, D$, 1589359726, 743694979, 323911677, 147962768, 95, 125, 22, 0.000000, I$, 2761685962, 0, 837629344, 0, 16, 0, 0, 0.000000, D$, 1594098200, 734359700, 325200517, 146648048, 93, 4, 0, 0.000000, L2$, 577360832, 294636352, 9021263, 4603693, 4325953, 91594, 3461878, 0.324225,
1000, 837176687, 780855318, I$, 2481154006, 0, 853386578, 0, 2849856, 0, 0, 0.003339, D$, 1129064946, 772188993, 175727684, 114704898, 2701011, 3470043, 4603671, 0.021248, I$, 2759208924, 0, 837903660, 0, 21, 0, 0, 0.000000, D$, 1589359746, 743694991, 323911681, 147962770, 95, 125, 22, 0.000000, I$, 2761686002, 0, 837629356, 0, 16, 0, 0, 0.000000, D$, 1594098216, 734359704, 325200521, 146648049, 93, 4, 0, 0.000000, L2$, 577360896, 294636352, 9021264, 4603693, 4325954, 91594, 3461878, 0.324225,
1000, 837226164, 780900286, I$, 2481294682, 0, 853436392, 0, 2851336, 0, 0, 0.003341, D$, 1129139516, 772255556, 175738954, 114713934, 2701646, 3470325, 4604182, 0.021249, I$, 2759372098, 0, 837953218, 0, 21, 0, 0, 0.000000, D$, 1589453722, 743739007, 323930831, 147971526, 95, 125, 22, 0.000000, I$, 2761849330, 0, 837678897, 0, 16, 0, 0, 0.000000, D$, 1594192488, 734403152, 325219751, 146656725, 93, 4, 0, 0.000000, L2$, 577514304, 294669056, 9023661, 4604204, 4327231, 91618, 3462281, 0.324251,
1000, 837241123, 780913358, I$, 2481337634, 0, 853451410, 0, 2851453, 0, 0, 0.003341, D$, 1129168443, 772268038, 175742896, 114715601, 2701754, 3470336, 4604240, 0.021249, I$, 2759421426, 0, 837968198, 0, 21, 0, 0, 0.000000, D$, 1589482134, 743752307, 323936621, 147974172, 95, 125, 22, 0.000000, I$, 2761898702, 0, 837693872, 0, 16, 0, 0, 0.000000, D$, 1594220984, 734416280, 325225564, 146659346, 93, 4, 0, 0.000000, L2$, 577529408, 294672768, 9023897, 4604262, 4327334, 91622, 3462316, 0.324252,
1000, 846252160, 788847465, I$, 2507830082, 0, 862674137, 0, 2891445, 0, 0, 0.003352, D$, 1141997375, 778074117, 177717777, 115644153, 2718084, 3476283, 4614396, 0.021115, I$, 2789120006, 0, 846986924, 0, 21, 0, 0, 0.000000, D$, 1606589094, 751756995, 327423031, 149566760, 95, 125, 22, 0.000000, I$, 2791623954, 0, 846709646, 0, 16, 0, 0, 0.000000, D$, 1611378984, 742320516, 328725845, 148237784, 93, 4, 0, 0.000000, L2$, 581514624, 295322752, 9086166, 4614418, 4340863, 92033, 3467214, 0.323555,
201, 846252435, 788847732, I$, 2507830892, 0, 862674424, 0, 2891457, 0, 0, 0.003352, D$, 1141997681, 778074733, 177717820, 115644230, 2718090, 3476283, 4614399, 0.021115, I$, 2789120938, 0, 846987206, 0, 21, 0, 0, 0.000000, D$, 1606589646, 751757247, 327423143, 149566810, 95, 125, 22, 0.000000, I$, 2791624886, 0, 846709928, 0, 16, 0, 0, 0.000000, D$, 1611379520, 742320760, 328725955, 148237833, 93, 4, 0, 0.000000, L2$, 581515776, 295322944, 9086184, 4614421, 4340877, 92033, 3467216, 0.323556,
200, 846252437, 788847734, I$, 2507830904, 0, 862674427, 0, 2891458, 0, 0, 0.003352, D$, 1141997681, 778074733, 177717820, 115644230, 2718090, 3476283, 4614399, 0.021115, I$, 2789120938, 0, 846987206, 0, 21, 0, 0, 0.000000, D$, 1606589646, 751757247, 327423143, 149566810, 95, 125, 22, 0.000000, I$, 2791624886, 0, 846709928, 0, 16, 0, 0, 0.000000, D$, 1611379520, 742320760, 328725955, 148237833, 93, 4, 0, 0.000000, L2$, 581515840, 295322944, 9086185, 4614421, 4340878, 92033, 3467217, 0.323556,
200, 846257439, 788852736, I$, 2507850154, 0, 862679432, 0, 2891497, 0, 0, 0.003352, D$, 1141998620, 778108131, 177717954, 115648410, 2718108, 3476798, 4614795, 0.021117, I$, 2789137418, 0, 846992214, 0, 21, 0, 0, 0.000000, D$, 1606599114, 751761711, 327425072, 149567697, 95, 125, 22, 0.000000, I$, 2791641382, 0, 846714934, 0, 16, 0, 0, 0.000000, D$, 1611389028, 742325156, 328727894, 148238710, 93, 4, 0, 0.000000, L2$, 581552448, 295348288, 9086757, 4614817, 4341427, 92058, 3467439, 0.323575,
200, 846257443, 788852740, I$, 2507850172, 0, 862679437, 0, 2891497, 0, 0, 0.003352, D$, 1141998620, 778108131, 177717954, 115648410, 2718108, 3476798, 4614795, 0.021117, I$, 2789137418, 0, 846992214, 0, 21, 0, 0, 0.000000, D$, 1606599114, 751761711, 327425072, 149567697, 95, 125, 22, 0.000000, I$, 2791641382, 0, 846714934, 0, 16, 0, 0, 0.000000, D$, 1611389028, 742325156, 328727894, 148238710, 93, 4, 0, 0.000000, L2$, 581552448, 295348288, 9086757, 4614817, 4341427, 92058, 3467439, 0.323575,
200, 846262610, 788857907, I$, 2507866704, 0, 862684607, 0, 2891500, 0, 0, 0.003352, D$, 1142006860, 778116363, 177718984, 115649439, 2718238, 3476876, 4614957, 0.021117, I$, 2789154460, 0, 846997382, 0, 21, 0, 0, 0.000000, D$, 1606608966, 751766259, 327427082, 149568604, 95, 125, 22, 0.000000, I$, 2791658434, 0, 846720101, 0, 16, 0, 0, 0.000000, D$, 1611398892, 742329668, 328729908, 148239612, 93, 4, 0, 0.000000, L2$, 581565952, 295358656, 9086968, 4614979, 4341533, 92060, 3467462, 0.323574,
100, 846262704, 788858001, I$, 2507866978, 0, 862684703, 0, 2891504, 0, 0, 0.003352, D$, 1142006980, 778116443, 177719003, 115649455, 2718239, 3476877, 4614958, 0.021117, I$, 2789154778, 0, 846997478, 0, 21, 0, 0, 0.000000, D$, 1606609146, 751766343, 327427119, 149568621, 95, 125, 22, 0.000000, I$, 2791658752, 0, 846720197, 0, 16, 0, 0, 0.000000, D$, 1611399076, 742329752, 328729946, 148239629, 93, 4, 0, 0.000000, L2$, 581566336, 295358720, 9086974, 4614980, 4341539, 92060, 3467463, 0.323574,
100, 846272002, 788867299, I$, 2507894988, 0, 862694004, 0, 2891506, 0, 0, 0.003352, D$, 1142020568, 778120679, 177721352, 115650506, 2718302, 3476878, 4615007, 0.021117, I$, 2789185360, 0, 847006787, 0, 26, 0, 0, 0.000000, D$, 1606626774, 751774659, 327430695, 149570267, 95, 125, 22, 0.000000, I$, 2791689406, 0, 846729501, 0, 16, 0, 0, 0.000000, D$, 1611416748, 742337908, 328733550, 148241257, 93, 4, 0, 0.000000, L2$, 581570880, 295361856, 9087045, 4615029, 4341610, 92060, 3467476, 0.323577,
101, 846272094, 788867391, I$, 2507895256, 0, 862694097, 0, 2891507, 0, 0, 0.003352, D$, 1142020704, 778120743, 177721373, 115650519, 2718302, 3476878, 4615007, 0.021117, I$, 2789185658, 0, 847006877, 0, 26, 0, 0, 0.000000, D$, 1606626950, 751774739, 327430731, 149570283, 95, 125, 22, 0.000000, I$, 2791689702, 0, 846729591, 0, 16, 0, 0, 0.000000, D$, 1611416920, 742337988, 328733585, 148241273, 93, 4, 0, 0.000000, L2$, 581570944, 295361856, 9087046, 4615029, 4341611, 92060, 3467477, 0.323577,
101, 846281388, 788876685, I$, 2507923254, 0, 862703394, 0, 2891508, 0, 0, 0.003352, D$, 1142034288, 778124979, 177723721, 115651570, 2718302, 3476878, 4615007, 0.021117, I$, 2789216202, 0, 847016182, 0, 29, 0, 0, 0.000000, D$, 1606644588, 751783068, 327434303, 149571929, 95, 125, 22, 0.000000, I$, 2791720356, 0, 846738888, 0, 16, 0, 0, 0.000000, D$, 1611434608, 742346120, 328737195, 148242897, 93, 4, 0, 0.000000, L2$, 581571200, 295361856, 9087050, 4615029, 4341615, 92060, 3467478, 0.323577,
102, 846281473, 788876770, I$, 2507923498, 0, 862703480, 0, 2891508, 0, 0, 0.003352, D$, 1142034408, 778125043, 177723740, 115651583, 2718302, 3476878, 4615007, 0.021117, I$, 2789216470, 0, 847016266, 0, 29, 0, 0, 0.000000, D$, 1606644764, 751783140, 327434336, 149571944, 95, 125, 22, 0.000000, I$, 2791720634, 0, 846738972, 0, 16, 0, 0, 0.000000, D$, 1611434772, 742346200, 328737228, 148242913, 93, 4, 0, 0.000000, L2$, 581571200, 295361856, 9087050, 4615029, 4341615, 92060, 3467478, 0.323577,
