label, instruction count (core 0), privileged instruction count (core 0), cache stats ...
label, instruction count (core 0), privileged instruction count (core 0), cache stats ...
1000, 677158973, 620878608, I$, 2004766320, 0, 688772181, 0, 2849835, 0, 0, 0.004138, D$, 910171621, 694890552, 141693408, 100899765, 2683993, 3469809, 4595359, 0.025367, I$, 2231921670, 0, 677779474, 0, 21, 0, 0, 0.000000, D$, 1285632122, 601574191, 262011821, 119686873, 95, 125, 26, 0.000001, I$, 2233925162, 0, 677557590, 0, 16, 0, 0, 0.000000, D$, 1289464476, 594022816, 263054382, 118623457, 93, 4, 0, 0.000000, L2$, 576255424, 294104640, 9003991, 4595385, 4326475, 90992, 3462027, 0.324829, 
1000, 677207890, 620923575, I$, 2004905576, 0, 688821435, 0, 2851333, 0, 0, 0.004139, D$, 910244761, 694956235, 141704478, 100908691, 2684625, 3470095, 4595881, 0.025368, I$, 2232083008, 0, 677828466, 0, 21, 0, 0, 0.000000, D$, 1285725058, 601617659, 262030763, 119695522, 95, 125, 26, 0.000001, I$, 2234086644, 0, 677606566, 0, 16, 0, 0, 0.000000, D$, 1289557696, 594065748, 263073400, 118632030, 93, 4, 0, 0.000000, L2$, 576410048, 294138048, 9006407, 4595907, 4327740, 91032, 3462448, 0.324854, 
1000, 677222681, 620936647, I$, 2004948102, 0, 688836285, 0, 2851458, 0, 0, 0.004140, D$, 910273259, 694968453, 141708360, 100910325, 2684749, 3470105, 4595949, 0.025368, I$, 2232131780, 0, 677843278, 0, 21, 0, 0, 0.000000, D$, 1285753150, 601630815, 262036487, 119698139, 95, 125, 26, 0.000001, I$, 2234135462, 0, 677621373, 0, 16, 0, 0, 0.000000, D$, 1289585880, 594078732, 263079149, 118634623, 93, 4, 0, 0.000000, L2$, 576426624, 294142400, 9006666, 4595975, 4327850, 91042, 3462491, 0.324855, 
1000, 686252728, 628889883, I$, 2031498220, 0, 698078577, 0, 2891367, 0, 0, 0.004142, D$, 923126525, 700785269, 143687036, 101840717, 2701009, 3476037, 4606009, 0.025158, I$, 2261892936, 0, 686881014, 0, 21, 0, 0, 0.000000, D$, 1302896134, 609652415, 265530236, 121294090, 95, 125, 26, 0.000001, I$, 2263923354, 0, 686656150, 0, 16, 0, 0, 0.000000, D$, 1306780012, 601999636, 266586800, 120216389, 93, 4, 0, 0.000000, L2$, 580401088, 294786240, 9068767, 4606035, 4341351, 91453, 3467429, 0.324159, 
201, 686253003, 628890150, I$, 2031499030, 0, 698078864, 0, 2891379, 0, 0, 0.004142, D$, 923126831, 700785885, 143687079, 101840794, 2701014, 3476037, 4606012, 0.025158, I$, 2261893868, 0, 686881296, 0, 21, 0, 0, 0.000000, D$, 1302896686, 609652667, 265530348, 121294140, 95, 125, 26, 0.000001, I$, 2263924284, 0, 686656432, 0, 16, 0, 0, 0.000000, D$, 1306780552, 601999884, 266586910, 120216438, 93, 4, 0, 0.000000, L2$, 580402176, 294786432, 9068784, 4606038, 4341362, 91453, 3467437, 0.324159, 
200, 686253005, 628890152, I$, 2031499042, 0, 698078867, 0, 2891380, 0, 0, 0.004142, D$, 923126831, 700785885, 143687079, 101840794, 2701014, 3476037, 4606012, 0.025158, I$, 2261893868, 0, 686881296, 0, 21, 0, 0, 0.000000, D$, 1302896686, 609652667, 265530348, 121294140, 95, 125, 26, 0.000001, I$, 2263924284, 0, 686656432, 0, 16, 0, 0, 0.000000, D$, 1306780552, 601999884, 266586910, 120216438, 93, 4, 0, 0.000000, L2$, 580402240, 294786432, 9068785, 4606038, 4341363, 91453, 3467437, 0.324159, 
200, 686258007, 628895154, I$, 2031518292, 0, 698083872, 0, 2891420, 0, 0, 0.004142, D$, 923127770, 700819283, 143687213, 101844974, 2701032, 3476551, 4606404, 0.025160, I$, 2261910348, 0, 686886304, 0, 21, 0, 0, 0.000000, D$, 1302906154, 609657131, 265532277, 121295027, 95, 125, 26, 0.000001, I$, 2263940784, 0, 686661438, 0, 16, 0, 0, 0.000000, D$, 1306790072, 602004280, 266588851, 120217316, 93, 4, 0, 0.000000, L2$, 580438848, 294811520, 9069357, 4606430, 4341910, 91473, 3467641, 0.324178, 
200, 686258011, 628895158, I$, 2031518310, 0, 698083877, 0, 2891420, 0, 0, 0.004142, D$, 923127770, 700819283, 143687213, 101844974, 2701032, 3476551, 4606404, 0.025160, I$, 2261910348, 0, 686886304, 0, 21, 0, 0, 0.000000, D$, 1302906154, 609657131, 265532277, 121295027, 95, 125, 26, 0.000001, I$, 2263940784, 0, 686661438, 0, 16, 0, 0, 0.000000, D$, 1306790072, 602004280, 266588851, 120217316, 93, 4, 0, 0.000000, L2$, 580438848, 294811520, 9069357, 4606430, 4341910, 91473, 3467641, 0.324178, 
200, 686263178, 628900325, I$, 2031534842, 0, 698089047, 0, 2891423, 0, 0, 0.004142, D$, 923136010, 700827515, 143688243, 101846003, 2701163, 3476644, 4606581, 0.025161, I$, 2261927390, 0, 686891472, 0, 21, 0, 0, 0.000000, D$, 1302916006, 609661679, 265534287, 121295934, 95, 125, 26, 0.000001, I$, 2263957834, 0, 686666605, 0, 16, 0, 0, 0.000000, D$, 1306799916, 602008796, 266590862, 120218218, 93, 4, 0, 0.000000, L2$, 580453376, 294822848, 9069584, 4606607, 4342016, 91481, 3467672, 0.324176, 
100, 686263272, 628900419, I$, 2031535116, 0, 698089143, 0, 2891427, 0, 0, 0.004142, D$, 923136130, 700827595, 143688262, 101846019, 2701164, 3476645, 4606583, 0.025161, I$, 2261927708, 0, 686891568, 0, 21, 0, 0, 0.000000, D$, 1302916186, 609661763, 265534324, 121295951, 95, 125, 26, 0.000001, I$, 2263958132, 0, 686666702, 0, 16, 0, 0, 0.000000, D$, 1306800080, 602008900, 266590892, 120218238, 93, 4, 0, 0.000000, L2$, 580453760, 294822976, 9069590, 4606609, 4342022, 91482, 3467674, 0.324177, 
